IssueId,Date,ClAdjLoc
00656501_synthetic_0,2017-04-04,12.219002
00656501_synthetic_0,2017-04-05,12.143683
00656501_synthetic_0,2017-04-06,12.429905
00656501_synthetic_0,2017-04-07,12.2913265
00656501_synthetic_0,2017-04-10,12.322434
00656501_synthetic_0,2017-04-11,12.160004
00656501_synthetic_0,2017-04-12,12.353871
00656501_synthetic_0,2017-04-13,12.515215
00656501_synthetic_0,2017-04-14,12.389825
00656501_synthetic_0,2017-04-17,12.103507
00656501_synthetic_0,2017-04-18,12.030022
00656501_synthetic_0,2017-04-19,12.206205
00656501_synthetic_0,2017-04-20,11.9714775
00656501_synthetic_0,2017-04-21,11.763043
00656501_synthetic_0,2017-04-24,11.756792
00656501_synthetic_0,2017-04-25,11.834696
00656501_synthetic_0,2017-04-26,11.844715
00656501_synthetic_0,2017-04-27,12.093505
00656501_synthetic_0,2017-04-28,11.893442
00656501_synthetic_0,2017-05-01,11.900541
00656501_synthetic_0,2017-05-02,12.184203
00656501_synthetic_0,2017-05-03,12.340609
00656501_synthetic_0,2017-05-04,12.359171
00656501_synthetic_0,2017-05-05,12.164406
00656501_synthetic_0,2017-05-08,12.259161
00656501_synthetic_0,2017-05-09,11.740895
00656501_synthetic_0,2017-05-10,11.507193
00656501_synthetic_0,2017-05-11,11.186893
00656501_synthetic_0,2017-05-12,11.492135
00656501_synthetic_0,2017-05-15,11.096966
00656501_synthetic_0,2017-05-16,10.838676
00656501_synthetic_0,2017-05-17,10.943257
00656501_synthetic_0,2017-05-18,11.016283
00656501_synthetic_0,2017-05-19,11.101264
00656501_synthetic_0,2017-05-22,10.654276
00656501_synthetic_0,2017-05-23,10.809679
00656501_synthetic_0,2017-05-24,10.685044
00656501_synthetic_0,2017-05-25,10.695479
00656501_synthetic_0,2017-05-26,10.904444
00656501_synthetic_0,2017-05-29,10.8414955
00656501_synthetic_0,2017-05-30,10.751107
00656501_synthetic_0,2017-05-31,10.3938465
00656501_synthetic_0,2017-06-01,10.382457
00656501_synthetic_0,2017-06-02,10.776253
00656501_synthetic_0,2017-06-05,10.898241
00656501_synthetic_0,2017-06-06,10.998577
00656501_synthetic_0,2017-06-07,10.981541
00656501_synthetic_0,2017-06-08,10.67463
00656501_synthetic_0,2017-06-09,10.9166975
00656501_synthetic_0,2017-06-12,10.601535
00656501_synthetic_0,2017-06-13,10.535393
00656501_synthetic_0,2017-06-14,10.951534
01312501_synthetic_1,2017-02-27,32.73
01312501_synthetic_1,2017-02-28,32.46242
01312501_synthetic_1,2017-03-01,32.38596
01312501_synthetic_1,2017-03-02,31.303347
01312501_synthetic_1,2017-03-03,31.495514
01312501_synthetic_1,2017-03-06,31.464684
01312501_synthetic_1,2017-03-07,32.380936
01312501_synthetic_1,2017-03-08,31.024023
01312501_synthetic_1,2017-03-09,30.512287
01312501_synthetic_1,2017-03-10,30.22509
01312501_synthetic_1,2017-03-13,29.954874
01312501_synthetic_1,2017-03-14,30.078575
01312501_synthetic_1,2017-03-15,31.834225
01312501_synthetic_1,2017-03-16,32.17505
01312501_synthetic_1,2017-03-17,31.31295
01312501_synthetic_1,2017-03-20,32.12896
01312501_synthetic_1,2017-03-21,32.42962
01312501_synthetic_1,2017-03-22,31.590666
01312501_synthetic_1,2017-03-23,31.321487
01312501_synthetic_1,2017-03-24,31.226147
01312501_synthetic_1,2017-03-27,31.472479
01312501_synthetic_1,2017-03-28,31.350407
01312501_synthetic_1,2017-03-29,31.664438
01312501_synthetic_1,2017-03-30,32.407887
01312501_synthetic_1,2017-03-31,33.34084
01312501_synthetic_1,2017-04-03,33.166553
01312501_synthetic_1,2017-04-04,33.612892
01312501_synthetic_1,2017-04-05,32.648617
01312501_synthetic_1,2017-04-06,32.588715
01312501_synthetic_1,2017-04-07,32.58722
01312501_synthetic_1,2017-04-10,32.11038
01312501_synthetic_1,2017-04-11,32.303185
01312501_synthetic_1,2017-04-12,33.53464
01312501_synthetic_1,2017-04-13,33.411182
01312501_synthetic_1,2017-04-14,33.99639
01312501_synthetic_1,2017-04-17,34.45117
01312501_synthetic_1,2017-04-18,34.80788
01312501_synthetic_1,2017-04-19,35.264088
01312501_synthetic_1,2017-04-20,35.97503
01312501_synthetic_1,2017-04-21,35.424126
01312501_synthetic_1,2017-04-24,35.35501
01312501_synthetic_1,2017-04-25,35.752754
01312501_synthetic_1,2017-04-26,36.40187
01312501_synthetic_1,2017-04-27,35.67869
01312501_synthetic_1,2017-04-28,36.571148
01312501_synthetic_1,2017-05-01,36.4085
01312501_synthetic_1,2017-05-02,35.609142
01312501_synthetic_1,2017-05-03,36.069
01312501_synthetic_1,2017-05-04,36.1643
01312501_synthetic_1,2017-05-05,35.131645
01312501_synthetic_1,2017-05-08,35.502068
01312501_synthetic_1,2017-05-09,37.608276
01312501_synthetic_1,2017-05-10,37.72838
01312501_synthetic_1,2017-05-11,38.07875
01312501_synthetic_1,2017-05-12,37.746834
01312501_synthetic_1,2017-05-15,37.33306
01312501_synthetic_1,2017-05-16,37.654537
01312501_synthetic_1,2017-05-17,37.31076
01312501_synthetic_1,2017-05-18,37.471306
01312501_synthetic_1,2017-05-19,37.18722
01312501_synthetic_1,2017-05-22,37.209995
01312501_synthetic_1,2017-05-23,37.146675
01312501_synthetic_1,2017-05-24,36.81024
01312501_synthetic_1,2017-05-25,36.25164
01312501_synthetic_1,2017-05-26,35.996346
01312501_synthetic_1,2017-05-29,37.094383
01312501_synthetic_1,2017-05-30,37.695053
01312501_synthetic_1,2017-05-31,38.083755
01312501_synthetic_1,2017-06-01,37.951862
01312501_synthetic_1,2017-06-02,38.406116
01312501_synthetic_1,2017-06-05,37.942955
01312501_synthetic_1,2017-06-06,37.893032
01312501_synthetic_1,2017-06-07,37.953423
01312501_synthetic_1,2017-06-08,36.965366
01312501_synthetic_1,2017-06-09,37.957863
01312501_synthetic_1,2017-06-12,37.6904
01312501_synthetic_1,2017-06-13,37.54727
01312501_synthetic_1,2017-06-14,36.32305
01312501_synthetic_1,2017-06-15,35.826973
01312501_synthetic_1,2017-06-16,35.964676
01312501_synthetic_1,2017-06-19,35.532124
01312501_synthetic_1,2017-06-20,35.943657
01312501_synthetic_1,2017-06-21,37.048836
01312501_synthetic_1,2017-06-22,36.895947
01312501_synthetic_1,2017-06-23,37.651493
01312501_synthetic_1,2017-06-26,38.03944
01312501_synthetic_1,2017-06-27,37.799137
01312501_synthetic_1,2017-06-28,37.677147
01312501_synthetic_1,2017-06-29,37.381252
01312501_synthetic_1,2017-06-30,36.827965
01312501_synthetic_1,2017-07-03,37.68695
01312501_synthetic_1,2017-07-04,37.565987
01312501_synthetic_1,2017-07-05,37.498726
01312501_synthetic_1,2017-07-06,36.488895
01312501_synthetic_1,2017-07-07,37.28118
01312501_synthetic_1,2017-07-10,37.37968
01312501_synthetic_1,2017-07-11,37.756226
01312501_synthetic_1,2017-07-12,39.038177
01312501_synthetic_1,2017-07-13,38.073017
01312501_synthetic_1,2017-07-14,37.236057
01312501_synthetic_1,2017-07-17,37.954636
02986801_synthetic_2,2016-12-05,68.8
02986801_synthetic_2,2016-12-06,68.28172
02986801_synthetic_2,2016-12-07,67.128555
02986801_synthetic_2,2016-12-08,65.41275
02986801_synthetic_2,2016-12-09,65.366264
02986801_synthetic_2,2016-12-12,65.024025
02986801_synthetic_2,2016-12-13,65.07185
02986801_synthetic_2,2016-12-14,65.17709
02986801_synthetic_2,2016-12-15,64.340805
02986801_synthetic_2,2016-12-16,63.296062
02986801_synthetic_2,2016-12-19,63.270782
02986801_synthetic_2,2016-12-20,63.959866
02986801_synthetic_2,2016-12-21,64.78896
02986801_synthetic_2,2016-12-22,63.319168
02986801_synthetic_2,2016-12-23,61.22446
02986801_synthetic_2,2016-12-26,63.590088
02986801_synthetic_2,2016-12-27,60.96742
02986801_synthetic_2,2016-12-28,64.21171
02986801_synthetic_2,2016-12-29,67.24844
02986801_synthetic_2,2016-12-30,66.85984
02986801_synthetic_2,2017-01-02,65.68911
02986801_synthetic_2,2017-01-03,65.265495
02986801_synthetic_2,2017-01-04,63.69019
02986801_synthetic_2,2017-01-05,62.721386
02986801_synthetic_2,2017-01-06,62.496647
02986801_synthetic_2,2017-01-09,62.49453
02986801_synthetic_2,2017-01-10,62.13821
02986801_synthetic_2,2017-01-11,60.501083
02986801_synthetic_2,2017-01-12,59.84319
02986801_synthetic_2,2017-01-13,61.51936
02986801_synthetic_2,2017-01-16,60.99012
02986801_synthetic_2,2017-01-17,60.12658
02986801_synthetic_2,2017-01-18,56.4554
02986801_synthetic_2,2017-01-19,56.158985
02986801_synthetic_2,2017-01-20,59.391182
02986801_synthetic_2,2017-01-23,57.21122
02986801_synthetic_2,2017-01-24,55.59329
02986801_synthetic_2,2017-01-25,53.744244
02986801_synthetic_2,2017-01-26,56.24599
02986801_synthetic_2,2017-01-27,56.704292
02986801_synthetic_2,2017-01-30,54.52214
02986801_synthetic_2,2017-01-31,58.74898
02986801_synthetic_2,2017-02-01,54.667606
02986801_synthetic_2,2017-02-02,53.58983
02986801_synthetic_2,2017-02-03,51.60166
02986801_synthetic_2,2017-02-06,50.71347
02986801_synthetic_2,2017-02-07,51.55385
02986801_synthetic_2,2017-02-08,49.647152
02986801_synthetic_2,2017-02-09,48.688915
02986801_synthetic_2,2017-02-10,51.304787
02986801_synthetic_2,2017-02-13,51.6277
02986801_synthetic_2,2017-02-14,49.5366
02986801_synthetic_2,2017-02-15,50.90846
02986801_synthetic_2,2017-02-16,53.813263
02986801_synthetic_2,2017-02-17,57.18687
02986801_synthetic_2,2017-02-20,57.758488
02986801_synthetic_2,2017-02-21,61.389763
02986801_synthetic_2,2017-02-22,58.151127
02986801_synthetic_2,2017-02-23,60.160217
02986801_synthetic_2,2017-02-24,59.496872
02986801_synthetic_2,2017-02-27,59.283585
02986801_synthetic_2,2017-02-28,59.830532
02986801_synthetic_2,2017-03-01,59.270367
02986801_synthetic_2,2017-03-02,61.51207
02986801_synthetic_2,2017-03-03,65.38257
02986801_synthetic_2,2017-03-06,63.3438
02986801_synthetic_2,2017-03-07,62.065834
02986801_synthetic_2,2017-03-08,60.750862
02986801_synthetic_2,2017-03-09,59.055267
02986801_synthetic_2,2017-03-10,60.686783
02986801_synthetic_2,2017-03-13,60.294083
02986801_synthetic_2,2017-03-14,64.17884
02986801_synthetic_2,2017-03-15,66.81742
02986801_synthetic_2,2017-03-16,68.47725
02986801_synthetic_2,2017-03-17,66.003525
02986801_synthetic_2,2017-03-20,66.16831
02986801_synthetic_2,2017-03-21,63.009186
02986801_synthetic_2,2017-03-22,61.17609
02986801_synthetic_2,2017-03-23,61.34568
02986801_synthetic_2,2017-03-24,61.316994
02986801_synthetic_2,2017-03-27,63.268803
02986801_synthetic_2,2017-03-28,64.476616
02986801_synthetic_2,2017-03-29,67.32362
02986801_synthetic_2,2017-03-30,66.21605
02986801_synthetic_2,2017-03-31,65.58688
02986801_synthetic_2,2017-04-03,67.05179
02986801_synthetic_2,2017-04-04,68.928665
02986801_synthetic_2,2017-04-05,69.56791
02986801_synthetic_2,2017-04-06,67.120575
02986801_synthetic_2,2017-04-07,68.45764
02986801_synthetic_2,2017-04-10,68.73731
02986801_synthetic_2,2017-04-11,71.19495
02986801_synthetic_2,2017-04-12,71.611465
02986801_synthetic_2,2017-04-13,72.598816
02986801_synthetic_2,2017-04-14,72.37275
02986801_synthetic_2,2017-04-17,71.88028
02986801_synthetic_2,2017-04-18,70.64502
02986801_synthetic_2,2017-04-19,71.85374
02986801_synthetic_2,2017-04-20,70.30998
02986801_synthetic_2,2017-04-21,72.08598
02986801_synthetic_2,2017-04-24,74.27921
02782301_synthetic_3,2016-04-19,12.77
02782301_synthetic_3,2016-04-20,13.015441
02782301_synthetic_3,2016-04-21,13.309238
02782301_synthetic_3,2016-04-22,13.213623
02782301_synthetic_3,2016-04-25,13.191133
02782301_synthetic_3,2016-04-26,12.982649
02782301_synthetic_3,2016-04-27,13.269738
02782301_synthetic_3,2016-04-28,13.235477
02782301_synthetic_3,2016-04-29,13.062258
02782301_synthetic_3,2016-05-02,13.093588
02782301_synthetic_3,2016-05-03,12.917347
02782301_synthetic_3,2016-05-04,12.800498
02782301_synthetic_3,2016-05-05,12.581875
02782301_synthetic_3,2016-05-06,12.724495
02782301_synthetic_3,2016-05-09,12.780343
02782301_synthetic_3,2016-05-10,12.674351
02782301_synthetic_3,2016-05-11,12.679373
02782301_synthetic_3,2016-05-12,12.537729
02782301_synthetic_3,2016-05-13,12.852369
02782301_synthetic_3,2016-05-16,12.745745
02782301_synthetic_3,2016-05-17,12.200602
02782301_synthetic_3,2016-05-18,11.883862
02782301_synthetic_3,2016-05-19,12.265704
02782301_synthetic_3,2016-05-20,12.585797
02782301_synthetic_3,2016-05-23,12.821642
02782301_synthetic_3,2016-05-24,12.971983
02782301_synthetic_3,2016-05-25,12.867019
02782301_synthetic_3,2016-05-26,12.4765835
02782301_synthetic_3,2016-05-27,12.461196
02782301_synthetic_3,2016-05-30,12.516161
02782301_synthetic_3,2016-05-31,12.425956
02782301_synthetic_3,2016-06-01,12.760234
02782301_synthetic_3,2016-06-02,12.321138
02782301_synthetic_3,2016-06-03,12.847565
02782301_synthetic_3,2016-06-06,12.954632
02782301_synthetic_3,2016-06-07,13.116219
02782301_synthetic_3,2016-06-08,13.1031065
02782301_synthetic_3,2016-06-09,13.452603
02782301_synthetic_3,2016-06-10,13.27552
02782301_synthetic_3,2016-06-13,13.434607
02782301_synthetic_3,2016-06-14,13.435275
02782301_synthetic_3,2016-06-15,13.420099
02782301_synthetic_3,2016-06-16,13.407788
02782301_synthetic_3,2016-06-17,13.488768
02782301_synthetic_3,2016-06-20,13.194978
02782301_synthetic_3,2016-06-21,13.382933
02782301_synthetic_3,2016-06-22,13.189101
02782301_synthetic_3,2016-06-23,13.237076
02782301_synthetic_3,2016-06-24,13.139706
02782301_synthetic_3,2016-06-27,13.111559
02782301_synthetic_3,2016-06-28,13.354024
02782301_synthetic_3,2016-06-29,13.23497
02782301_synthetic_3,2016-06-30,13.399252
02782301_synthetic_3,2016-07-01,13.406136
02782301_synthetic_3,2016-07-04,13.402977
02782301_synthetic_3,2016-07-05,13.508831
02782301_synthetic_3,2016-07-06,13.433543
02782301_synthetic_3,2016-07-07,13.60746
02782301_synthetic_3,2016-07-08,13.765287
02782301_synthetic_3,2016-07-11,13.56049
02782301_synthetic_3,2016-07-12,13.854799
02782301_synthetic_3,2016-07-13,13.83051
02782301_synthetic_3,2016-07-14,13.486082
02782301_synthetic_3,2016-07-15,13.211767
02782301_synthetic_3,2016-07-18,12.783583
02782301_synthetic_3,2016-07-19,12.617126
02782301_synthetic_3,2016-07-20,12.752871
02782301_synthetic_3,2016-07-21,13.219882
02782301_synthetic_3,2016-07-22,13.223423
02782301_synthetic_3,2016-07-25,12.883638
02782301_synthetic_3,2016-07-26,13.3073845
02782301_synthetic_3,2016-07-27,13.193497
02782301_synthetic_3,2016-07-28,13.360205
02782301_synthetic_3,2016-07-29,13.618884
02782301_synthetic_3,2016-08-01,13.392712
02782301_synthetic_3,2016-08-02,13.39963
02782301_synthetic_3,2016-08-03,13.482552
02782301_synthetic_3,2016-08-04,13.704989
02782301_synthetic_3,2016-08-05,13.794525
02782301_synthetic_3,2016-08-08,13.664818
02782301_synthetic_3,2016-08-09,13.659369
02782301_synthetic_3,2016-08-10,14.127563
02782301_synthetic_3,2016-08-11,14.037426
02782301_synthetic_3,2016-08-12,13.954843
02782301_synthetic_3,2016-08-15,13.773525
02782301_synthetic_3,2016-08-16,13.755247
02782301_synthetic_3,2016-08-17,13.799946
02782301_synthetic_3,2016-08-18,13.621559
02782301_synthetic_3,2016-08-19,13.980417
02782301_synthetic_3,2016-08-22,14.077721
02782301_synthetic_3,2016-08-23,13.991607
02782301_synthetic_3,2016-08-24,13.947989
02782301_synthetic_3,2016-08-25,13.875943
02782301_synthetic_3,2016-08-26,13.42367
02782301_synthetic_3,2016-08-29,13.45275
02782301_synthetic_3,2016-08-30,13.374097
02782301_synthetic_3,2016-08-31,13.43552
02782301_synthetic_3,2016-09-01,13.081533
02782301_synthetic_3,2016-09-02,13.222812
02782301_synthetic_3,2016-09-05,13.37289
02782301_synthetic_3,2016-09-06,13.708073
01459201_synthetic_4,2016-04-21,24.12
01459201_synthetic_4,2016-04-22,24.49061
01459201_synthetic_4,2016-04-25,25.230759
01459201_synthetic_4,2016-04-26,25.272606
01459201_synthetic_4,2016-04-27,25.601141
01459201_synthetic_4,2016-04-28,25.50951
01459201_synthetic_4,2016-04-29,23.66106
01459201_synthetic_4,2016-05-02,23.60424
01459201_synthetic_4,2016-05-03,25.69331
01459201_synthetic_4,2016-05-04,25.92082
01459201_synthetic_4,2016-05-05,25.751204
01459201_synthetic_4,2016-05-06,25.937279
01459201_synthetic_4,2016-05-09,25.208529
01459201_synthetic_4,2016-05-10,24.79703
01459201_synthetic_4,2016-05-11,25.003366
01459201_synthetic_4,2016-05-12,25.279907
01459201_synthetic_4,2016-05-13,23.89304
01459201_synthetic_4,2016-05-16,23.119267
01459201_synthetic_4,2016-05-17,22.472006
01459201_synthetic_4,2016-05-18,22.102484
01459201_synthetic_4,2016-05-19,22.888277
01459201_synthetic_4,2016-05-20,22.086979
01459201_synthetic_4,2016-05-23,20.925392
01459201_synthetic_4,2016-05-24,21.47847
01459201_synthetic_4,2016-05-25,21.504322
01459201_synthetic_4,2016-05-26,20.562475
01459201_synthetic_4,2016-05-27,20.408445
01459201_synthetic_4,2016-05-30,20.104769
01459201_synthetic_4,2016-05-31,20.572271
01459201_synthetic_4,2016-06-01,19.88416
01459201_synthetic_4,2016-06-02,19.84867
01459201_synthetic_4,2016-06-03,20.084496
01459201_synthetic_4,2016-06-06,19.88691
01459201_synthetic_4,2016-06-07,20.503778
01459201_synthetic_4,2016-06-08,20.995672
01459201_synthetic_4,2016-06-09,20.728733
01459201_synthetic_4,2016-06-10,20.984898
01459201_synthetic_4,2016-06-13,20.038643
01459201_synthetic_4,2016-06-14,19.495602
01459201_synthetic_4,2016-06-15,20.029346
01459201_synthetic_4,2016-06-16,19.753878
01459201_synthetic_4,2016-06-17,20.611443
01459201_synthetic_4,2016-06-20,21.099056
01459201_synthetic_4,2016-06-21,21.780342
01459201_synthetic_4,2016-06-22,22.079205
01459201_synthetic_4,2016-06-23,22.1613
01459201_synthetic_4,2016-06-24,21.689888
01459201_synthetic_4,2016-06-27,22.624094
01459201_synthetic_4,2016-06-28,22.191368
01459201_synthetic_4,2016-06-29,22.354212
01459201_synthetic_4,2016-06-30,22.76272
01459201_synthetic_4,2016-07-01,23.131052
01459201_synthetic_4,2016-07-04,23.937498
01459201_synthetic_4,2016-07-05,24.893435
01459201_synthetic_4,2016-07-06,25.695854
01459201_synthetic_4,2016-07-07,24.957878
01459201_synthetic_4,2016-07-08,25.922955
01459201_synthetic_4,2016-07-11,26.4959
01459201_synthetic_4,2016-07-12,26.263002
01459201_synthetic_4,2016-07-13,26.659885
01459201_synthetic_4,2016-07-14,26.511042
01459201_synthetic_4,2016-07-15,27.175354
01459201_synthetic_4,2016-07-18,28.24371
01459201_synthetic_4,2016-07-19,28.023502
01459201_synthetic_4,2016-07-20,28.721851
01459201_synthetic_4,2016-07-21,28.25214
01459201_synthetic_4,2016-07-22,27.681862
01459201_synthetic_4,2016-07-25,27.25211
01459201_synthetic_4,2016-07-26,26.901651
01459201_synthetic_4,2016-07-27,25.497276
01459201_synthetic_4,2016-07-28,25.87487
01459201_synthetic_4,2016-07-29,26.95621
01459201_synthetic_4,2016-08-01,27.44756
01459201_synthetic_4,2016-08-02,27.221378
01459201_synthetic_4,2016-08-03,27.544548
01459201_synthetic_4,2016-08-04,27.451784
01459201_synthetic_4,2016-08-05,27.406921
01459201_synthetic_4,2016-08-08,26.674854
01459201_synthetic_4,2016-08-09,26.217278
01459201_synthetic_4,2016-08-10,25.737469
01459201_synthetic_4,2016-08-11,26.090893
01459201_synthetic_4,2016-08-12,26.41257
01459201_synthetic_4,2016-08-15,27.12968
01459201_synthetic_4,2016-08-16,26.606297
01459201_synthetic_4,2016-08-17,26.629799
01459201_synthetic_4,2016-08-18,27.336485
01459201_synthetic_4,2016-08-19,26.170113
01459201_synthetic_4,2016-08-22,26.216433
01459201_synthetic_4,2016-08-23,26.585663
01459201_synthetic_4,2016-08-24,25.437805
01459201_synthetic_4,2016-08-25,25.76595
01459201_synthetic_4,2016-08-26,26.293152
01459201_synthetic_4,2016-08-29,26.327866
01459201_synthetic_4,2016-08-30,26.064583
01459201_synthetic_4,2016-08-31,24.83469
01459201_synthetic_4,2016-09-01,25.594435
01459201_synthetic_4,2016-09-02,25.921545
01459201_synthetic_4,2016-09-05,25.275986
01459201_synthetic_4,2016-09-06,25.139217
01459201_synthetic_4,2016-09-07,25.40411
01459201_synthetic_4,2016-09-08,25.757399
00370803_synthetic_5,2016-11-18,12.15
00370803_synthetic_5,2016-11-21,12.20274
00370803_synthetic_5,2016-11-22,11.873851
00370803_synthetic_5,2016-11-23,11.961981
00370803_synthetic_5,2016-11-24,12.136047
00370803_synthetic_5,2016-11-25,12.147499
00370803_synthetic_5,2016-11-28,12.191755
00370803_synthetic_5,2016-11-29,12.037233
00370803_synthetic_5,2016-11-30,11.985043
00370803_synthetic_5,2016-12-01,11.87555
00370803_synthetic_5,2016-12-02,12.002833
00370803_synthetic_5,2016-12-05,11.962805
00370803_synthetic_5,2016-12-06,12.115476
00370803_synthetic_5,2016-12-07,12.334047
00370803_synthetic_5,2016-12-08,12.410524
00370803_synthetic_5,2016-12-09,12.604516
00370803_synthetic_5,2016-12-12,12.788991
00370803_synthetic_5,2016-12-13,12.42845
00370803_synthetic_5,2016-12-14,12.606374
00370803_synthetic_5,2016-12-15,12.820155
00370803_synthetic_5,2016-12-16,12.996525
00370803_synthetic_5,2016-12-19,13.283446
00370803_synthetic_5,2016-12-20,13.362083
00370803_synthetic_5,2016-12-21,13.646621
00370803_synthetic_5,2016-12-22,13.649022
00370803_synthetic_5,2016-12-23,13.736258
00370803_synthetic_5,2016-12-26,13.71167
00370803_synthetic_5,2016-12-27,13.996589
00370803_synthetic_5,2016-12-28,14.23266
00370803_synthetic_5,2016-12-29,14.266989
00370803_synthetic_5,2016-12-30,14.229506
00370803_synthetic_5,2017-01-02,14.361849
00370803_synthetic_5,2017-01-03,14.353281
00370803_synthetic_5,2017-01-04,14.257082
00370803_synthetic_5,2017-01-05,14.632034
00370803_synthetic_5,2017-01-06,14.886921
00370803_synthetic_5,2017-01-09,14.61232
00370803_synthetic_5,2017-01-10,14.356003
00370803_synthetic_5,2017-01-11,14.920691
00370803_synthetic_5,2017-01-12,14.941845
00370803_synthetic_5,2017-01-13,15.075491
00370803_synthetic_5,2017-01-16,15.294001
00370803_synthetic_5,2017-01-17,15.755224
00370803_synthetic_5,2017-01-18,15.475691
00370803_synthetic_5,2017-01-19,15.351442
00370803_synthetic_5,2017-01-20,15.205013
00370803_synthetic_5,2017-01-23,15.544081
00370803_synthetic_5,2017-01-24,16.03112
00370803_synthetic_5,2017-01-25,16.087498
00370803_synthetic_5,2017-01-26,16.065174
00370803_synthetic_5,2017-01-27,15.791914
00370803_synthetic_5,2017-01-30,15.011072
00370803_synthetic_5,2017-01-31,15.208481
00370803_synthetic_5,2017-02-01,15.272219
00370803_synthetic_5,2017-02-02,15.519354
00370803_synthetic_5,2017-02-03,15.5877495
00370803_synthetic_5,2017-02-06,15.946299
00370803_synthetic_5,2017-02-07,16.103811
00370803_synthetic_5,2017-02-08,15.997828
00370803_synthetic_5,2017-02-09,15.752546
00370803_synthetic_5,2017-02-10,15.179581
00370803_synthetic_5,2017-02-13,15.036186
00370803_synthetic_5,2017-02-14,15.157509
00370803_synthetic_5,2017-02-15,14.923016
00370803_synthetic_5,2017-02-16,15.147775
00370803_synthetic_5,2017-02-17,14.892029
00370803_synthetic_5,2017-02-20,14.692587
00370803_synthetic_5,2017-02-21,14.344671
00370803_synthetic_5,2017-02-22,14.585007
00370803_synthetic_5,2017-02-23,14.467714
00370803_synthetic_5,2017-02-24,15.035168
00370803_synthetic_5,2017-02-27,15.465696
00370803_synthetic_5,2017-02-28,15.814959
00370803_synthetic_5,2017-03-01,15.254602
00370803_synthetic_5,2017-03-02,15.140828
00370803_synthetic_5,2017-03-03,14.923547
00370803_synthetic_5,2017-03-06,15.036211
00370803_synthetic_5,2017-03-07,15.006506
00370803_synthetic_5,2017-03-08,14.989485
00370803_synthetic_5,2017-03-09,14.734828
00370803_synthetic_5,2017-03-10,14.654369
00370803_synthetic_5,2017-03-13,15.028606
00370803_synthetic_5,2017-03-14,15.144957
00370803_synthetic_5,2017-03-15,14.909214
00370803_synthetic_5,2017-03-16,15.047901
00370803_synthetic_5,2017-03-17,15.634234
00370803_synthetic_5,2017-03-20,16.275768
00370803_synthetic_5,2017-03-21,16.053432
00370803_synthetic_5,2017-03-22,16.443628
00370803_synthetic_5,2017-03-23,17.029175
00370803_synthetic_5,2017-03-24,16.717676
00370803_synthetic_5,2017-03-27,16.246017
00370803_synthetic_5,2017-03-28,16.210737
00370803_synthetic_5,2017-03-29,15.88591
00370803_synthetic_5,2017-03-30,15.526531
00370803_synthetic_5,2017-03-31,15.015923
00370803_synthetic_5,2017-04-03,15.276245
00370803_synthetic_5,2017-04-04,15.094347
00370803_synthetic_5,2017-04-05,14.98394
00370803_synthetic_5,2017-04-06,14.275913
00370803_synthetic_5,2017-04-07,13.392676
17431401C_synthetic_6,2016-04-28,7.5
